Id,Sales
1,4235.469
2,7854.018
3,9211.528
4,7147.3945
5,7066.734
6,5809.322
7,7522.7607
8,8175.534
9,5289.4897
10,5689.704
11,7167.0073
12,8107.994
13,7122.42
14,8337.984
15,5801.2476
16,4832.776
17,6246.315
18,9379.685
19,10656.136
20,9938.957
21,7723.567
22,4628.015
23,5851.3965
24,4262.0645
25,7688.9263
26,10262.672
27,9342.522
28,5711.8887
29,5828.4033
30,4392.8286
31,5814.661
32,10560.731
33,6566.515
34,5242.134
35,5579.449
36,7825.779
37,3534.9006
38,7272.8345
39,4529.2983
40,7250.3633
41,6984.561
42,5337.8047
43,7668.493
44,7092.7607
45,5685.369
46,6783.54
47,7590.8477
48,11782.534
49,6065.8667
50,8500.0625
51,7251.3286
52,9117.603
53,6683.3174
54,9479.211
55,5177.896
56,4946.8335
57,6102.332
58,5886.9277
59,9046.331
60,7335.0557
61,5704.942
62,7662.0825
63,6185.9004
64,10365.955
65,3913.4104
66,12499.491
67,4853.7046
68,5684.12
69,8364.01
70,4861.748
71,6361.947
72,6425.7056
73,7695.0244
74,6581.7393
75,5328.443
76,7571.832
77,8020.0405
78,6824.9653
79,5041.7983
80,7085.4443
81,11084.559
82,6480.4995
83,4636.011
84,6887.727
85,5815.536
86,5349.9946
87,7068.3667
88,3854.7214
89,7940.322
90,5942.662
91,7090.767
92,6998.755
93,4013.9314
94,5698.858
95,5222.0215
96,8032.5986
97,8466.049
98,4995.9717
99,5005.46
100,7509.581
101,5989.2876
102,6207.062
103,6875.441
104,6676.864
105,7529.368
106,5691.588
107,4668.8003
108,6773.704
109,8253.812
110,8204.344
111,8273.923
112,8105.3096
113,5852.7207
114,8903.716
115,5826.7725
116,7020.6113
117,9289.355
118,6603.1826
119,10058.64
120,8004.908
121,7886.6807
122,6027.6606
123,7187.555
124,7946.972
125,6865.8955
126,4102.1523
127,5983.942
128,7929.07
129,5711.833
130,4520.1836
131,8723.505
132,6222.5137
133,5860.7437
134,5896.323
135,5541.505
136,7411.217
137,7236.6963
138,7122.8086
139,5556.7324
140,5127.4155
141,6547.9385
142,3401.5908
143,6360.5103
144,5778.126
145,8541.088
146,7071.4487
147,6177.2363
148,10851.453
149,5207.513
150,5255.7256
151,10370.026
152,6906.2383
153,7967.552
154,7263.4346
155,5726.375
156,6417.0244
157,5579.7197
158,8535.037
159,11475.669
160,6542.6606
161,3410.442
162,4660.8286
163,8012.157
164,7690.211
165,6422.983
166,6788.3027
167,4932.5127
168,5263.7114
169,3515.4922
170,5471.832
171,6272.0806
172,7566.1797
173,7029.604
174,8058.57
175,8107.261
176,9322.913
177,7512.3203
178,5568.2773
179,9429.141
180,10297.771
181,5831.112
182,7297.222
183,5282.089
184,6458.934
185,4828.9155
186,7501.462
187,5364.508
188,9054.861
189,6900.4297
190,8246.62
191,7837.6016
192,5650.4214
193,8952.212
194,18496.312
195,10585.069
196,6056.1567
197,3057.1055
198,6301.295
199,8249.256
200,5915.9473
201,12675.016
202,18025.252
203,4477.44
204,6057.635
205,8993.275
206,5016.2524
207,8839.014
208,7225.421
209,7639.809
210,5732.3257
211,6216.0757
212,5938.4126
213,7299.5547
214,9734.762
215,6301.7466
216,5928.2036
217,7216.331
218,5162.4277
219,4948.3784
220,7310.4697
221,5685.0107
222,5748.9473
223,7249.9478
224,6274.691
225,6707.632
226,7242.927
227,7167.8047
228,8304.105
229,7325.2036
230,8168.6274
231,5686.0425
232,3839.3005
233,6468.143
234,6413.7686
235,5750.672
236,4547.626
237,8901.846
238,7609.6206
239,8889.296
240,6971.4062
241,5964.7305
242,5548.266
243,4527.8926
244,10149.628
245,5319.73
246,7501.5767
247,15429.485
248,7450.385
249,7851.458
250,5872.1475
251,4695.3984
252,6939.938
253,4140.082
254,6345.9614
255,10383.816
256,5175.8545
257,16369.706
258,13303.511
259,5743.4556
260,6924.8223
261,5409.1177
262,7058.4956
263,5755.6396
264,10797.235
265,7347.0376
