Id,Sales
1,4171.936965
2,7736.20773
3,9073.35508
4,7040.1835825
5,6960.73299
6,5722.182169999999
7,7409.9192895
8,8052.90099
9,5210.1473545
10,5604.358440000001
11,7059.5021905
12,7986.37409
13,7015.5837
14,8212.91424
15,5714.228886
16,4760.28436
17,6152.620274999999
18,9238.989725
19,10496.29396
20,9789.872645
21,7607.713494999999
22,4558.5947750000005
23,5763.6255525
24,4198.1335325
25,7573.5924055
26,10108.731919999998
27,9202.38417
28,5626.2103695000005
29,5740.9772505
30,4326.936170999999
31,5727.441085
32,10402.320035
33,6468.017275
34,5163.50199
35,5495.757265
36,7708.392315
37,3481.877091
38,7163.7419825
39,4461.3588255
40,7141.6078505
41,6879.792584999999
42,5257.7376294999995
43,7553.465605
44,6986.3692894999995
45,5600.088465000001
46,6681.7869
47,7476.9849845
48,11605.795989999999
49,5974.878699499999
50,8372.5615625
51,7142.558671
52,8980.838955000001
53,6583.067639
54,9337.022835
55,5100.227559999999
56,4872.6309974999995
57,6010.797019999999
58,5798.6237845000005
59,8910.636035
60,7225.029864499999
61,5619.367869999999
62,7547.1512625000005
63,6093.111894000001
64,10210.465675
65,3854.709244
66,12311.998635000002
67,4780.899031
68,5598.8582
69,8238.54985
70,4788.821779999999
71,6266.517794999999
72,6329.320016000001
73,7579.599034
74,6483.0132105
75,5248.516355
76,7458.2545199999995
77,7899.7398925
78,6722.5908205
79,4966.1713255
80,6979.1626355
81,10918.290615
82,6383.2920075
83,4566.470834999999
84,6784.4110949999995
85,5728.30296
86,5269.744681
87,6962.3411995
88,3796.9005789999997
89,7821.217169999999
90,5853.522069999999
91,6984.405495
92,6893.773675
93,3953.722429
94,5613.37513
95,5143.6911775
96,7912.1096210000005
97,8339.058265000001
98,4921.0321245
99,4930.3781
100,7396.937285
101,5899.448286
102,6113.95607
103,6772.309385
104,6576.71104
105,7416.42748
106,5606.214180000001
107,4598.7682955
108,6672.098440000001
109,8130.00482
110,8081.278840000001
111,8149.814155000001
112,7983.729955999999
113,5764.9298895
114,8770.16026
115,5739.3709125
116,6915.302130499999
117,9150.014675
118,6504.1348610000005
119,9907.7604
120,7884.83438
121,7768.380489499999
122,5937.245691
123,7079.741675
124,7827.767419999999
125,6762.907067499999
126,4040.6200154999997
127,5894.182869999999
128,7810.1339499999995
129,5626.155505000001
130,4452.380846
131,8592.652424999998
132,6129.1759945
133,5772.8325445
134,5807.878155
135,5458.382425
136,7300.048744999999
137,7128.1458555
138,7015.966471000001
139,5473.3814139999995
140,5050.5042675
141,6449.7194225
142,3350.566938
143,6265.1026455
144,5691.45411
145,8412.971679999999
146,6965.3769695
147,6084.5777554999995
148,10688.681205
149,5129.400305
150,5176.889716
151,10214.47561
152,6802.6447255
153,7848.03872
154,7154.483080999999
155,5640.479375
156,6320.769034
157,5496.0239045
158,8407.011445
159,11303.533965
160,6444.520691
161,3359.28537
162,4590.916171
163,7891.974644999999
164,7574.857834999999
165,6326.638255
166,6686.4781595
167,4858.5250095
168,5184.755729
169,3462.759817
170,5389.7545199999995
171,6177.999391
172,7452.6870045
173,6924.1599400000005
174,7937.691449999999
175,7985.652085
176,9183.069305
177,7399.635495500001
178,5484.7531405
179,9287.703884999999
180,10143.304435
181,5743.645319999999
182,7187.763669999999
183,5202.8576649999995
184,6362.04999
185,4756.4817675
186,7388.94007
187,5284.04038
188,8919.038084999998
189,6796.9232544999995
190,8122.920700000001
191,7720.037576
192,5565.665079
193,8817.92882
194,18218.867319999998
195,10426.292964999999
196,5965.3143494999995
197,3011.2489175
198,6206.775575
199,8125.517159999999
200,5827.208090499999
201,12484.890760000002
202,17754.87322
203,4410.278399999999
204,5966.770475
205,8858.375875
206,4941.008614
207,8706.428790000002
208,7117.039684999999
209,7525.211865
210,5646.3408145
211,6122.8345645
212,5849.336410999999
213,7190.0613795
214,9588.740569999998
215,6207.2204010000005
216,5839.280546
217,7108.086035
218,5084.9912845
219,4874.152724
220,7200.8126545
221,5599.7355394999995
222,5662.713090499999
223,7141.198582999999
224,6180.570635
225,6607.017519999999
226,7134.283095
227,7060.2876295
228,8179.543425
229,7215.325546
230,8046.097989
231,5600.751862499999
232,3781.7109925
233,6371.120855
234,6317.562071
235,5664.41192
236,4479.41161
237,8768.318309999999
238,7495.476291
239,8755.95656
240,6866.835107
241,5875.2595425
242,5465.042009999999
243,4459.974211
244,9997.38358
245,5239.93405
246,7389.053049499999
247,15198.042725000001
248,7338.629225
249,7733.68613
250,5784.0652875
251,4624.967424
252,6835.83893
253,4077.98077
254,6250.771979
255,10228.058759999998
256,5098.2166825
257,16124.16041
258,13103.958335
259,5657.303766
260,6820.9499655
261,5327.980934499999
262,6952.618166
263,5669.3050060000005
264,10635.276475
265,7236.832036
266,9872.22357
267,4959.0627775
268,7359.5414645
269,5384.5433775
270,8392.228565
271,6961.68253
272,6071.676915
273,6600.593349999999
274,6191.058324
275,8386.176725
276,9515.120685
277,6177.001389
278,9820.708069999999
279,6496.297216
280,9825.86159
281,4922.4335825
282,5525.884475
283,5608.977696
284,10173.141562499999
285,6110.629725000001
286,7821.1797400000005
287,6972.680055
288,8326.012925
289,5049.660221
290,8715.56762
291,6967.036005000001
292,4013.747738
293,11965.394864999998
294,17671.438795
295,7212.0680525
296,6874.489345
297,8767.531294999999
298,10426.625895
299,11154.816695
300,6009.100259
301,7623.7893845
302,5829.37775
303,8445.52396
304,4002.868019
305,6080.5296025
